Date,Open,High,Low,Close,Adj Close,Volume
2023-12-22,124.3499984741211,124.8499984741211,123.25,124.19999694824219,124.19999694824219,4456830
2023-12-26,124.0,124.9000015258789,123.30000305175781,124.3499984741211,124.3499984741211,4192707
2023-12-27,124.5999984741211,125.5999984741211,124.3499984741211,125.0,125.0,5979169
2023-12-28,125.94999694824219,126.1500015258789,124.05000305175781,125.0,125.0,7097470
2023-12-29,126.44999694824219,127.0999984741211,124.80000305175781,126.6500015258789,126.6500015258789,6548418
2024-01-01,126.55000305175781,126.55000305175781,125.19999694824219,125.5,125.5,3714944
2024-01-02,125.5,125.9000015258789,122.55000305175781,123.44999694824219,123.44999694824219,5233654
2024-01-03,123.0,124.8499984741211,121.69999694824219,123.9000015258789,123.9000015258789,3313414
2024-01-04,123.9000015258789,126.1500015258789,123.75,125.8499984741211,125.8499984741211,4425866
2024-01-05,126.0,126.80000305175781,123.5999984741211,124.94999694824219,124.94999694824219,2859314
2024-01-08,125.55000305175781,125.69999694824219,123.0999984741211,123.5,123.5,2613384
2024-01-09,124.8499984741211,125.19999694824219,122.4000015258789,122.69999694824219,122.69999694824219,2683858
2024-01-10,122.25,122.25,119.25,121.0,121.0,7824790
2024-01-11,121.5999984741211,125.25,121.5999984741211,124.80000305175781,124.80000305175781,5234297
2024-01-12,125.9000015258789,126.75,124.05000305175781,124.8499984741211,124.8499984741211,4937944
2024-01-15,125.4000015258789,126.25,124.30000305175781,125.19999694824219,125.19999694824219,3822408
2024-01-16,125.0,129.0500030517578,125.0,127.5,127.5,12462215
2024-01-17,126.4000015258789,129.6999969482422,123.25,123.80000305175781,123.80000305175781,9718513
2024-01-18,123.05000305175781,125.1500015258789,121.5999984741211,123.8499984741211,123.8499984741211,7409557
2024-01-19,124.55000305175781,125.55000305175781,120.55000305175781,122.30000305175781,122.30000305175781,8299604
2024-01-23,120.6500015258789,121.5,115.19999694824219,115.75,115.75,19506655
2024-01-24,116.0999984741211,116.8499984741211,113.69999694824219,115.30000305175781,115.30000305175781,8804642
2024-01-25,116.0,116.6500015258789,114.3499984741211,116.0,116.0,6990676
2024-01-29,117.0999984741211,119.0999984741211,116.69999694824219,118.1500015258789,118.1500015258789,7546470
2024-01-30,118.8499984741211,119.30000305175781,116.6500015258789,117.05000305175781,117.05000305175781,4028387
2024-01-31,117.30000305175781,119.6500015258789,117.25,119.44999694824219,119.44999694824219,7451219
2024-02-01,119.25,119.30000305175781,117.1500015258789,118.5999984741211,118.5999984741211,3865634
2024-02-02,118.80000305175781,119.55000305175781,117.5,117.75,117.75,5255123
2024-02-05,118.1500015258789,119.30000305175781,117.25,118.5999984741211,118.5999984741211,6853435
2024-02-06,118.6500015258789,119.19999694824219,117.55000305175781,118.1500015258789,118.1500015258789,3964538
2024-02-07,118.3499984741211,120.1500015258789,118.3499984741211,118.5999984741211,118.5999984741211,4036903
2024-02-08,118.80000305175781,119.80000305175781,115.55000305175781,115.8499984741211,115.8499984741211,6098350
2024-02-09,115.94999694824219,117.0999984741211,113.75,116.5999984741211,116.5999984741211,6912889
2024-02-12,116.94999694824219,117.0,112.9000015258789,113.19999694824219,113.19999694824219,6990539
2024-02-13,113.25,115.44999694824219,111.30000305175781,115.19999694824219,115.19999694824219,5630584
2024-02-14,113.69999694824219,115.3499984741211,113.25,114.94999694824219,114.94999694824219,11633575
2024-02-15,115.44999694824219,116.5,114.5,116.05000305175781,116.05000305175781,3475648
2024-02-16,116.19999694824219,119.75,116.1500015258789,118.4000015258789,118.4000015258789,6166252
2024-02-19,118.5,118.94999694824219,116.94999694824219,117.0999984741211,117.0999984741211,2860622
