Bank,Title,Description,Date,Open,High,Low,Close,Adj Close,Volume,Title_Sentiment,Description_Sentiment
KOTAK,Kotak 'downgrades' GAIL stock after a stellar nearly 70% run in 2023. Here are 3 major reasons why,"GAIL (India) share price surged 68.6 per cent in 2023, but Kotak downgraded the stock due to an optimism-driven rally, uncertain transmission volumes, and worries over petchem capex.",2024-01-01,1909.0,1919.0,1893.099976,1909.150024,1909.150024,1425902.0,0.0,-0.7096
KOTAK,Tata Steel share price falls over 2% as Kotak downgrades the stock to 'reduce' from ‘buy’. Here are 5 reasons why,"Tata Steel's share price rose 24 per cent in 2023, outperforming the Sensex but underperforming the BSE Metal index. Kotak believes the recent increase in share price has limited further upward movement.",2024-01-02,1908.0,1908.0,1860.099976,1865.050049,1865.050049,5120796.0,0.296,0.6124
KOTAK,"Kotak increases target price of SBI; downgrades Canara, Union and PNB - here’s why",The brokerage firm has also named SBI as its most preferred stock in the PSU sector.,2024-01-04,1871.5,1871.5,1860.550049,1863.599976,1863.599976,2865766.0,0.0,0.0
KOTAK,"Sensex, Nifty trade flat after early gains, IT stocks take the lead","Wipro, NTPC, Tech Mahindra, Infosys are among the top gainers.Nestle India, IndusInd Bank, HDFC Bank, Kotak Mahindra Bank are major laggards.In Asian peers,",2024-01-05,1865.5,1869.900024,1841.400024,1847.599976,1847.599976,7799341.0,0.6249,0.2023
KOTAK,New-age tech firms to lead $13 billion IPO boom: Kotak's Jayasankar,Kotak Investment expects a significant uptick in average deal size in 2024,2024-01-08,1848.0,1851.449951,1818.599976,1826.099976,1826.099976,12253167.0,0.0,0.2023
KOTAK,IPO fund raising likely to surpass ₹4.15 lakh crore this year: Kotak Investment Banking,Domestic funds pumped in USD 25.8 billion into the market in 2023 and this may touch USD 50 billion.,2024-01-08,1848.0,1851.449951,1818.599976,1826.099976,1826.099976,12253167.0,0.0,0.0
KOTAK,IPO deals may touch USD 50 bn in 2024: Kotak Investment Banking,"The IPO and deal-making activities are likely to be brisk this year and may even surpass the record set in 2021 with around USD 50 billion funds being raised across equity issuances and deals, according to Kotak Investment Banking.",2024-01-09,1837.0,1858.0,1821.0,1826.650024,1826.650024,4339223.0,0.0,0.1531
KOTAK,Day trading guide for stock market today: Six stocks to buy or sell on 10th January,"Day trading stocks: Market experts have recommended six stocks to buy or sell on Wednesday — Sun Pharma, Apollo Hospital, Kotak Bank, State Bank of India, State Bank of India, Abbot India and Nykaa.",2024-01-09,1837.0,1858.0,1821.0,1826.650024,1826.650024,4339223.0,0.0,0.2023
KOTAK,Kotak Credit Cards - Now FREE of Joining & Annual Fees!,"Kotak Mahindra Bank's free credit cards redefine the essence of a credit card. They are not just pieces of plastic; they are passports to a realm of financial possibilities, rewards, and privileges.",2024-01-15,1843.0,1853.599976,1836.25,1851.5,1851.5,6172312.0,0.7861,0.9217
KOTAK,IndusInd Bank Q3 Result Preview-Loan growth expected to remain Healthy; deposit traction remains to be watched for,"Q3 Result Preview- IndusInd Bank is expected to see stable performance on the back of healthy loan growth. MOFSL estimates NII (Net Interest Income) for IndusInd Bank to rise 17.9% year on year ,while those at Kotak expect IndusInd Bank Net Interest Income to rise 15.2% year on year.",2024-01-17,1823.050049,1834.650024,1776.099976,1779.650024,1779.650024,10836883.0,0.6486,0.91
KOTAK,Market strategy in 2024: Kotak Institutional lists 3 key challenges investors will face this year,"The Indian stock market continued its decline for the third consecutive session on Thursday, influenced by weak global cues. In a recent note, Kotak Institutional Equities noted that the market’s extreme focus on incremental developments versus fundamentals will add to challenges for the investors.",2024-01-17,1823.050049,1834.650024,1776.099976,1779.650024,1779.650024,10836883.0,0.0772,-0.3818
KOTAK,"UltraTech Cement Q3 Result Preview: Lower costs, better realizations to aid profitability improvement, earnings","Q3 Result Preview: UltraTech Cement is expected to report strong Q3 performance led by moderating costs, better realisations. MOFSL estimates Ebitda per tonne at ₹1,236, Kotak ₹1200, versus around ₹903 in the year ago quarter and ₹956 in the previous quarter.",2024-01-18,1770.0,1792.699951,1764.599976,1777.25,1777.25,4293450.0,0.7003,0.7351
KOTAK,"Kotak Mahindra Bank approves proposal to raise ₹10,000 crore via NCDs",The fundraising comes as Kotak Mahindra Bank released its Q3FY24 results on Saturday and reported a 6.75% year-on-year (YoY) increase in its net profit,2024-01-19,1787.050049,1799.949951,1754.150024,1764.300049,1764.300049,4560329.0,0.4019,0.6369
KOTAK,"Kotak Mahindra Bank Q3 Result Preview: Stable credit costs to aid earnings; asset quality to remain steady, say analysts",Q3 Result Preview: Kotak Mahindra bank will report its Q3 financial performance today. Net profit is expected to rise 18% yoy as per Axis Securities and 20.3 % as per MOFSL. The stable credit costs to aid earnings as asset Quality is expected to remain steady. NIMs may see some compression.,2024-01-19,1787.050049,1799.949951,1754.150024,1764.300049,1764.300049,4560329.0,0.743,0.886
KOTAK,"Q3 Results today: ICICI Bank, Kotak Mahindra Bank, IREDA, others to announce Q3 earnings","Q3 Results today: Major banks like ICICI Bank, IDBI Bank, IDFC First Bank, Kotak Mahindra Bank, and Union Bank of India will release their Q3 results, among 40 companies.",2024-01-19,1787.050049,1799.949951,1754.150024,1764.300049,1764.300049,4560329.0,0.0,0.3612
KOTAK,"Kotak Mahindra Bank Q3FY24 results: Net profit jumps 6.75%, total income rises 31% YoY","Q3 results today: Kotak Mahindra Bank reported standalone total income at ₹9,588.19 crore during Q3FY24",2024-01-19,1787.050049,1799.949951,1754.150024,1764.300049,1764.300049,4560329.0,0.4404,0.0
KOTAK,"Stocks to Watch: Reliance Industries, ICICI Bank, HUL, Paytm","ICICI Bank, Kotak Mahindra Bank, Union Bank of India, IDBI Bank, IDFC First Bank, Indian Renewable Energy Development Agency, Persistent Systems, Aarti Surfactants, JK Cement, and Tatva Chintan Pharma Chem, are among the companies set to announce their quarterly earnings on January 20",2024-01-19,1787.050049,1799.949951,1754.150024,1764.300049,1764.300049,4560329.0,0.0,0.5766
KOTAK,"Scale for relevance, not just for size: Kotak Mahindra Bank's new CEO","Known for his data and analytics-driven approach, Ashok Vaswani is expected to spearhead Kotak Mahindra Bank's digital initiatives.",2024-01-19,1787.050049,1799.949951,1754.150024,1764.300049,1764.300049,4560329.0,0.0,0.0
KOTAK,"Banks hike FD rates in India: PNB, Federal Bank among 7 banks that have revised fixed deposit interest rates this month","Several banks in India have hiked or revised interest rates on fixed deposits in January 2024, including Punjab National Bank (PNB), Bank of Baroda, Union Bank of India, Kotak Mahindra Bank, and Federal Bank",2024-01-22,,,,,,,0.4588,0.4588
KOTAK,"Kotak Mahindra Banks Q3 Results: Should you Buy, Sell or Hold the stock post earnings?",Kotak Mahindra Bank: The Kotak Mahindra Banks Q3 stand alone net profit at ₹3005 growing 7.6% YoY missed estimates of some analysts. However the same was due to one offs .,2024-01-22,,,,,,,0.0,0.1027
KOTAK,Kotak Securities launches Trade Free Pro plan for equity traders with ‘Pay Later’ at 9.75%; check features here,"Kotak Securities introduces Trade Free Pro plan, catering to equity traders and offering Pay Later (Margin Trading Facility) at a competitive rate of only 9.75% per annum.",2024-01-23,1801.0,1824.900024,1763.900024,1784.5,1784.5,6780824.0,0.6705,0.7003
KOTAK,"Sensex, Nifty jump nearly 2% powered by rally in Reliance Industries","Reliance Industries jumped nearly 7%, contributing the most to the rally in markets.Tata Motors, Power Grid, Larsen and Toubro, Kotak Mahindra Bank were some",2024-01-29,1785.300049,1830.050049,1776.0,1822.900024,1822.900024,5236148.0,0.4019,0.0
KOTAK,SBI vs HDFC vs ICICI vs PNB vs BoB vs Kotak vs Axis: Which bank is offering the highest interest rate on fixed deposits?,Fixed deposits are a safe investment option with consistent interest rates. Here is a comparison of top banks' fixed deposit rates for 2024,2024-01-29,1785.300049,1830.050049,1776.0,1822.900024,1822.900024,5236148.0,0.4588,0.7717
KOTAK,"PSU stocks rally: Market overly focused on near-term profitability, ignoring large downside risks, says Kotak Equities","PSU stocks have seen a sharp rally over the past 12 months, generating 19 - 443% returns over this period. Capital goods, electric utilities, financials and oil, gas & consumable fuels have been the major leaders in the PSU rally.",2024-02-07,1791.0,1809.800049,1784.0,1792.599976,1792.599976,4592224.0,-0.2732,0.0
KOTAK,"Nifty, Sensex gain in morning trade as investors await RBI monetary policy","State Bank of India, Axis Bank, JSW Steel, Tata Steel, Titan, Kotak Mahindra Bank are some of the major gainers.HCL Technologies, Infosys, Power Grid, Wipro,",2024-02-07,1791.0,1809.800049,1784.0,1792.599976,1792.599976,4592224.0,0.7579,0.0
KOTAK,"Stocks To Watch Today: Britannia, Paytm, Kotak Mahindra Bank, Biocon & Others",Which stocks will be in focus on February 7 for various reasons?,2024-02-07,1791.0,1809.800049,1784.0,1792.599976,1792.599976,4592224.0,0.0,0.0
KOTAK,"LIC share price surges over 6%, brokerages raise target price on robust Q3 results; will the rally continue?","LIC share price climbs over 6% on brokerages upgrading stock and impressive Q3 results. JPMorgan, Religare, and Kotak Institutional Equities raise target prices for LIC stock.",2024-02-11,,,,,,,0.5574,0.6705
KOTAK,NFO Alert: Kotak Mahindra Mutual Fund launches Kotak Technology Fund; all you need to know,"Kotak Mahindra Mutual Fund announced the launch of the Kotak Technology Fund. The scheme opened for public subscription on February 12, 2024, and will close on February 26, 2024.",2024-02-11,,,,,,,0.296,0.0
KOTAK,Kotak Life launches its digital-first guaranteed wealth builder plans campaign. Details here,Kotak Life initiates a campaign showcasing a variety of secure investment options. The goal is to alleviate consumers' major concerns related to their investments.,2024-02-13,1713.0,1745.099976,1709.0,1737.150024,1737.150024,4492334.0,0.4939,0.34
KOTAK,"No RBI rate cuts before Q3FY25, says Kotak Institutional Equities; sees a stance change in Q1","Kotak Institutional Equities expects the first repo rate cut to only be in the third quarter of the financial year 2025 (Q3FY25). However, prior to rate cuts, the brokerage expects the Reserve Bank of India (RBI) to change its stance to neutral.",2024-02-13,1713.0,1745.099976,1709.0,1737.150024,1737.150024,4492334.0,-0.5267,-0.5106
KOTAK,Day trading guide for stock market today: Nine stocks to buy or sell on Wednesday - 14th February,"Day trading stocks: Market experts have recommended nine stocks to buy today — Solar Industries, Taj Gvk Hotels & Resorts, DLF, Kotak Bank, Havells, Natco Pharma, Inox Wind Ltd, Suven Pharmaceuticals Ltd and Poonawalla.",2024-02-13,1713.0,1745.099976,1709.0,1737.150024,1737.150024,4492334.0,0.0,0.2023
KOTAK,Is market correction on the horizon amid high valuations?,"Domestic brokerage firm Kotak Institutional Equities suggests that there are no immediate negative factors that could prompt a significant correction in the market. However, it highlights overvaluation in the majority of sectors and stocks, with the market willing to overpay for weak business models",2024-02-15,1755.0,1757.449951,1720.050049,1739.25,1739.25,2541670.0,0.0,-0.7906
KOTAK,KVS Manian new joint managing director in Kotak Mahindra Bank reshuffle,"On 1 January, former Barclays veteran Ashok Vaswani took over as the new chief executive of Kotak Mahindra Bank, replacing founder and billionaire banker Uday Kotak",2024-02-18,,,,,,,0.0,0.0
KOTAK,"Kotak Mahindra Bank’s reshuffle likely to arrest top management attrition, say analysts; shares gain","Kotak Mahindra Bank management reshuffle should possibly alleviate any immediate risk of top management attrition, but the new MD will have to face many challenges, analysts said.",2024-02-19,1744.0,1744.0,1726.150024,1731.400024,1731.400024,4447954.0,0.6124,0.0772
KOTAK,These 3 Nifty 50 stocks hovering near their 52-week lows; what should you do?,"Nifty 50 reaches new record high amidst bullish sentiment. Optimism remains despite widening valuation gap. Market volatility expected globally due to national elections. Kotak Mahindra Bank, HDFC Bank, and HUL struggle post weak Q3 results.",2024-02-19,1744.0,1744.0,1726.150024,1731.400024,1731.400024,4447954.0,0.2263,0.296
